date,location,tourist_count,latitude,longitude,type,capacity,density
2025-10-09,Hampi Ruins,4009,15.335,76.46,heritage,20000,20.0
2025-10-09,Udaipur Lakes,3462,24.5854,73.7125,heritage,30000,11.5
2025-10-09,Rishikesh,2558,30.0869,78.2676,spiritual,28000,9.1
2025-10-09,Munnar Hills,2205,10.0889,77.0595,eco,22000,10.0
2025-10-10,Goa Beach,5701,15.2993,73.9512,coastal,50000,11.4
2025-10-10,Taj Mahal,3508,27.1751,78.0421,heritage,40000,8.8
2025-10-10,Jaipur Fort,3622,26.9855,75.8513,heritage,35000,10.3
2025-10-10,Kerala Backwaters,1943,9.4981,76.3388,eco,25000,7.8
2025-10-10,Hampi Ruins,3513,15.335,76.46,heritage,20000,17.6
2025-10-10,Udaipur Lakes,3477,24.5854,73.7125,heritage,30000,11.6
2025-10-10,Rishikesh,2959,30.0869,78.2676,spiritual,28000,10.6
2025-10-10,Munnar Hills,2195,10.0889,77.0595,eco,22000,10.0
2025-10-11,Goa Beach,7553,15.2993,73.9512,coastal,50000,15.1
2025-10-11,Taj Mahal,4776,27.1751,78.0421,heritage,40000,11.9
2025-10-11,Jaipur Fort,5499,26.9855,75.8513,heritage,35000,15.7
2025-10-11,Kerala Backwaters,2551,9.4981,76.3388,eco,25000,10.2
2025-10-11,Hampi Ruins,4262,15.335,76.46,heritage,20000,21.3
2025-10-11,Udaipur Lakes,5246,24.5854,73.7125,heritage,30000,17.5
2025-10-11,Rishikesh,4039,30.0869,78.2676,spiritual,28000,14.4
2025-10-11,Munnar Hills,2763,10.0889,77.0595,eco,22000,12.6
2025-10-12,Goa Beach,7754,15.2993,73.9512,coastal,50000,15.5
2025-10-12,Taj Mahal,5345,27.1751,78.0421,heritage,40000,13.4
2025-10-12,Jaipur Fort,4470,26.9855,75.8513,heritage,35000,12.8
2025-10-12,Kerala Backwaters,2895,9.4981,76.3388,eco,25000,11.6
2025-10-12,Hampi Ruins,5428,15.335,76.46,heritage,20000,27.1
2025-10-12,Udaipur Lakes,5570,24.5854,73.7125,heritage,30000,18.6
2025-10-12,Rishikesh,3721,30.0869,78.2676,spiritual,28000,13.3
2025-10-12,Munnar Hills,2486,10.0889,77.0595,eco,22000,11.3
2025-10-13,Goa Beach,5253,15.2993,73.9512,coastal,50000,10.5
2025-10-13,Taj Mahal,3031,27.1751,78.0421,heritage,40000,7.6
2025-10-13,Jaipur Fort,3635,26.9855,75.8513,heritage,35000,10.4
2025-10-13,Kerala Backwaters,2274,9.4981,76.3388,eco,25000,9.1
2025-10-13,Hampi Ruins,3860,15.335,76.46,heritage,20000,19.3
2025-10-13,Udaipur Lakes,3783,24.5854,73.7125,heritage,30000,12.6
2025-10-13,Rishikesh,2764,30.0869,78.2676,spiritual,28000,9.9
2025-10-13,Munnar Hills,1715,10.0889,77.0595,eco,22000,7.8
2025-10-14,Goa Beach,4988,15.2993,73.9512,coastal,50000,10.0
2025-10-14,Taj Mahal,3536,27.1751,78.0421,heritage,40000,8.8
2025-10-14,Jaipur Fort,3380,26.9855,75.8513,heritage,35000,9.7
2025-10-14,Kerala Backwaters,1762,9.4981,76.3388,eco,25000,7.0
2025-10-14,Hampi Ruins,3313,15.335,76.46,heritage,20000,16.6
2025-10-14,Udaipur Lakes,3369,24.5854,73.7125,heritage,30000,11.2
2025-10-14,Rishikesh,3104,30.0869,78.2676,spiritual,28000,11.1
2025-10-14,Munnar Hills,2080,10.0889,77.0595,eco,22000,9.5
2025-10-15,Goa Beach,5473,15.2993,73.9512,coastal,50000,10.9
2025-10-15,Taj Mahal,3168,27.1751,78.0421,heritage,40000,7.9
2025-10-15,Jaipur Fort,3639,26.9855,75.8513,heritage,35000,10.4
2025-10-15,Kerala Backwaters,1720,9.4981,76.3388,eco,25000,6.9
2025-10-15,Hampi Ruins,3450,15.335,76.46,heritage,20000,17.2
2025-10-15,Udaipur Lakes,3991,24.5854,73.7125,heritage,30000,13.3
2025-10-15,Rishikesh,3072,30.0869,78.2676,spiritual,28000,11.0
2025-10-15,Munnar Hills,1937,10.0889,77.0595,eco,22000,8.8
2025-10-16,Goa Beach,4318,15.2993,73.9512,coastal,50000,8.6
2025-10-16,Taj Mahal,3715,27.1751,78.0421,heritage,40000,9.3
2025-10-16,Jaipur Fort,3500,26.9855,75.8513,heritage,35000,10.0
2025-10-16,Kerala Backwaters,1856,9.4981,76.3388,eco,25000,7.4
2025-10-16,Hampi Ruins,3565,15.335,76.46,heritage,20000,17.8
2025-10-16,Udaipur Lakes,3269,24.5854,73.7125,heritage,30000,10.9
2025-10-16,Rishikesh,2709,30.0869,78.2676,spiritual,28000,9.7
2025-10-16,Munnar Hills,2071,10.0889,77.0595,eco,22000,9.4
2025-10-17,Goa Beach,5659,15.2993,73.9512,coastal,50000,11.3
2025-10-17,Taj Mahal,3995,27.1751,78.0421,heritage,40000,10.0
2025-10-17,Jaipur Fort,3601,26.9855,75.8513,heritage,35000,10.3
2025-10-17,Kerala Backwaters,1935,9.4981,76.3388,eco,25000,7.7
2025-10-17,Hampi Ruins,3614,15.335,76.46,heritage,20000,18.1
2025-10-17,Udaipur Lakes,3046,24.5854,73.7125,heritage,30000,10.2
2025-10-17,Rishikesh,3169,30.0869,78.2676,spiritual,28000,11.3
2025-10-17,Munnar Hills,1985,10.0889,77.0595,eco,22000,9.0
2025-10-18,Goa Beach,6151,15.2993,73.9512,coastal,50000,12.3
2025-10-18,Taj Mahal,5630,27.1751,78.0421,heritage,40000,14.1
2025-10-18,Jaipur Fort,5363,26.9855,75.8513,heritage,35000,15.3
2025-10-18,Kerala Backwaters,3052,9.4981,76.3388,eco,25000,12.2
2025-10-18,Hampi Ruins,4319,15.335,76.46,heritage,20000,21.6
2025-10-18,Udaipur Lakes,4892,24.5854,73.7125,heritage,30000,16.3
2025-10-18,Rishikesh,4623,30.0869,78.2676,spiritual,28000,16.5
2025-10-18,Munnar Hills,2727,10.0889,77.0595,eco,22000,12.4
2025-10-19,Goa Beach,5995,15.2993,73.9512,coastal,50000,12.0
2025-10-19,Taj Mahal,4844,27.1751,78.0421,heritage,40000,12.1
2025-10-19,Jaipur Fort,4833,26.9855,75.8513,heritage,35000,13.8
2025-10-19,Kerala Backwaters,3184,9.4981,76.3388,eco,25000,12.7
2025-10-19,Hampi Ruins,4240,15.335,76.46,heritage,20000,21.2
2025-10-19,Udaipur Lakes,5298,24.5854,73.7125,heritage,30000,17.7
2025-10-19,Rishikesh,4556,30.0869,78.2676,spiritual,28000,16.3
2025-10-19,Munnar Hills,2706,10.0889,77.0595,eco,22000,12.3
2025-10-20,Goa Beach,8085,15.2993,73.9512,coastal,50000,16.2
2025-10-20,Taj Mahal,6044,27.1751,78.0421,heritage,40000,15.1
2025-10-20,Jaipur Fort,6111,26.9855,75.8513,heritage,35000,17.5
2025-10-20,Kerala Backwaters,3009,9.4981,76.3388,eco,25000,12.0
2025-10-20,Hampi Ruins,5997,15.335,76.46,heritage,20000,30.0
2025-10-20,Udaipur Lakes,5479,24.5854,73.7125,heritage,30000,18.3
2025-10-20,Rishikesh,5215,30.0869,78.2676,spiritual,28000,18.6
2025-10-20,Munnar Hills,2888,10.0889,77.0595,eco,22000,13.1
2025-10-21,Goa Beach,6964,15.2993,73.9512,coastal,50000,13.9
2025-10-21,Taj Mahal,5006,27.1751,78.0421,heritage,40000,12.5
2025-10-21,Jaipur Fort,5448,26.9855,75.8513,heritage,35000,15.6
2025-10-21,Kerala Backwaters,3205,9.4981,76.3388,eco,25000,12.8
2025-10-21,Hampi Ruins,5388,15.335,76.46,heritage,20000,26.9
2025-10-21,Udaipur Lakes,5239,24.5854,73.7125,heritage,30000,17.5
2025-10-21,Rishikesh,4350,30.0869,78.2676,spiritual,28000,15.5
2025-10-21,Munnar Hills,2900,10.0889,77.0595,eco,22000,13.2
2025-10-22,Goa Beach,7055,15.2993,73.9512,coastal,50000,14.1
2025-10-22,Taj Mahal,6409,27.1751,78.0421,heritage,40000,16.0
2025-10-22,Jaipur Fort,6254,26.9855,75.8513,heritage,35000,17.9
2025-10-22,Kerala Backwaters,2749,9.4981,76.3388,eco,25000,11.0
2025-10-22,Hampi Ruins,5277,15.335,76.46,heritage,20000,26.4
2025-10-22,Udaipur Lakes,5022,24.5854,73.7125,heritage,30000,16.7
2025-10-22,Rishikesh,4917,30.0869,78.2676,spiritual,28000,17.6
2025-10-22,Munnar Hills,3394,10.0889,77.0595,eco,22000,15.4
2025-10-23,Goa Beach,8438,15.2993,73.9512,coastal,50000,16.9
2025-10-23,Taj Mahal,6229,27.1751,78.0421,heritage,40000,15.6
2025-10-23,Jaipur Fort,5417,26.9855,75.8513,heritage,35000,15.5
2025-10-23,Kerala Backwaters,2724,9.4981,76.3388,eco,25000,10.9
2025-10-23,Hampi Ruins,5654,15.335,76.46,heritage,20000,28.3
2025-10-23,Udaipur Lakes,6097,24.5854,73.7125,heritage,30000,20.3
2025-10-23,Rishikesh,4754,30.0869,78.2676,spiritual,28000,17.0
2025-10-23,Munnar Hills,2732,10.0889,77.0595,eco,22000,12.4
2025-10-24,Goa Beach,8791,15.2993,73.9512,coastal,50000,17.6
2025-10-24,Taj Mahal,5359,27.1751,78.0421,heritage,40000,13.4
2025-10-24,Jaipur Fort,5554,26.9855,75.8513,heritage,35000,15.9
2025-10-24,Kerala Backwaters,3570,9.4981,76.3388,eco,25000,14.3
2025-10-24,Hampi Ruins,6394,15.335,76.46,heritage,20000,32.0
2025-10-24,Udaipur Lakes,5098,24.5854,73.7125,heritage,30000,17.0
2025-10-24,Rishikesh,4745,30.0869,78.2676,spiritual,28000,16.9
2025-10-24,Munnar Hills,3488,10.0889,77.0595,eco,22000,15.9
2025-10-25,Goa Beach,12787,15.2993,73.9512,coastal,50000,25.6
2025-10-25,Taj Mahal,6911,27.1751,78.0421,heritage,40000,17.3
2025-10-25,Jaipur Fort,7987,26.9855,75.8513,heritage,35000,22.8
2025-10-25,Kerala Backwaters,4157,9.4981,76.3388,eco,25000,16.6
2025-10-25,Hampi Ruins,8278,15.335,76.46,heritage,20000,41.4
2025-10-25,Udaipur Lakes,8786,24.5854,73.7125,heritage,30000,29.3
2025-10-25,Rishikesh,6653,30.0869,78.2676,spiritual,28000,23.8
2025-10-25,Munnar Hills,4710,10.0889,77.0595,eco,22000,21.4
2025-10-26,Goa Beach,8048,15.2993,73.9512,coastal,50000,16.1
2025-10-26,Taj Mahal,5390,27.1751,78.0421,heritage,40000,13.5
2025-10-26,Jaipur Fort,4254,26.9855,75.8513,heritage,35000,12.2
2025-10-26,Kerala Backwaters,2699,9.4981,76.3388,eco,25000,10.8
2025-10-26,Hampi Ruins,5330,15.335,76.46,heritage,20000,26.7
2025-10-26,Udaipur Lakes,5224,24.5854,73.7125,heritage,30000,17.4
2025-10-26,Rishikesh,3741,30.0869,78.2676,spiritual,28000,13.4
2025-10-26,Munnar Hills,3056,10.0889,77.0595,eco,22000,13.9
2025-10-27,Goa Beach,5414,15.2993,73.9512,coastal,50000,10.8
2025-10-27,Taj Mahal,3817,27.1751,78.0421,heritage,40000,9.5
2025-10-27,Jaipur Fort,3346,26.9855,75.8513,heritage,35000,9.6
2025-10-27,Kerala Backwaters,2299,9.4981,76.3388,eco,25000,9.2
2025-10-27,Hampi Ruins,3987,15.335,76.46,heritage,20000,19.9
2025-10-27,Udaipur Lakes,3838,24.5854,73.7125,heritage,30000,12.8
2025-10-27,Rishikesh,2550,30.0869,78.2676,spiritual,28000,9.1
2025-10-27,Munnar Hills,1860,10.0889,77.0595,eco,22000,8.5
2025-10-28,Goa Beach,4904,15.2993,73.9512,coastal,50000,9.8
2025-10-28,Taj Mahal,2976,27.1751,78.0421,heritage,40000,7.4
2025-10-28,Jaipur Fort,3744,26.9855,75.8513,heritage,35000,10.7
2025-10-28,Kerala Backwaters,1788,9.4981,76.3388,eco,25000,7.2
2025-10-28,Hampi Ruins,3542,15.335,76.46,heritage,20000,17.7
2025-10-28,Udaipur Lakes,2985,24.5854,73.7125,heritage,30000,10.0
2025-10-28,Rishikesh,2749,30.0869,78.2676,spiritual,28000,9.8
2025-10-28,Munnar Hills,1739,10.0889,77.0595,eco,22000,7.9
2025-10-29,Goa Beach,4377,15.2993,73.9512,coastal,50000,8.8
2025-10-29,Taj Mahal,3809,27.1751,78.0421,heritage,40000,9.5
2025-10-29,Jaipur Fort,3849,26.9855,75.8513,heritage,35000,11.0
2025-10-29,Kerala Backwaters,1952,9.4981,76.3388,eco,25000,7.8
2025-10-29,Hampi Ruins,3542,15.335,76.46,heritage,20000,17.7
2025-10-29,Udaipur Lakes,3390,24.5854,73.7125,heritage,30000,11.3
2025-10-29,Rishikesh,3279,30.0869,78.2676,spiritual,28000,11.7
2025-10-29,Munnar Hills,2295,10.0889,77.0595,eco,22000,10.4
2025-10-30,Goa Beach,4321,15.2993,73.9512,coastal,50000,8.6
2025-10-30,Taj Mahal,3379,27.1751,78.0421,heritage,40000,8.4
2025-10-30,Jaipur Fort,4003,26.9855,75.8513,heritage,35000,11.4
2025-10-30,Kerala Backwaters,2200,9.4981,76.3388,eco,25000,8.8
2025-10-30,Hampi Ruins,3106,15.335,76.46,heritage,20000,15.5
2025-10-30,Udaipur Lakes,3424,24.5854,73.7125,heritage,30000,11.4
2025-10-30,Rishikesh,3051,30.0869,78.2676,spiritual,28000,10.9
2025-10-30,Munnar Hills,1971,10.0889,77.0595,eco,22000,9.0
2025-10-31,Goa Beach,5182,15.2993,73.9512,coastal,50000,10.4
2025-10-31,Taj Mahal,3039,27.1751,78.0421,heritage,40000,7.6
2025-10-31,Jaipur Fort,3758,26.9855,75.8513,heritage,35000,10.7
2025-10-31,Kerala Backwaters,2132,9.4981,76.3388,eco,25000,8.5
2025-10-31,Hampi Ruins,3904,15.335,76.46,heritage,20000,19.5
2025-10-31,Udaipur Lakes,3560,24.5854,73.7125,heritage,30000,11.9
2025-10-31,Rishikesh,2887,30.0869,78.2676,spiritual,28000,10.3
2025-10-31,Munnar Hills,2117,10.0889,77.0595,eco,22000,9.6
2025-11-01,Goa Beach,7296,15.2993,73.9512,coastal,50000,14.6
2025-11-01,Taj Mahal,4861,27.1751,78.0421,heritage,40000,12.2
2025-11-01,Jaipur Fort,4852,26.9855,75.8513,heritage,35000,13.9
2025-11-01,Kerala Backwaters,2493,9.4981,76.3388,eco,25000,10.0
2025-11-01,Hampi Ruins,4454,15.335,76.46,heritage,20000,22.3
2025-11-01,Udaipur Lakes,5492,24.5854,73.7125,heritage,30000,18.3
2025-11-01,Rishikesh,4680,30.0869,78.2676,spiritual,28000,16.7
2025-11-01,Munnar Hills,2725,10.0889,77.0595,eco,22000,12.4
2025-11-02,Goa Beach,6143,15.2993,73.9512,coastal,50000,12.3
2025-11-02,Taj Mahal,5526,27.1751,78.0421,heritage,40000,13.8
2025-11-02,Jaipur Fort,5187,26.9855,75.8513,heritage,35000,14.8
2025-11-02,Kerala Backwaters,2684,9.4981,76.3388,eco,25000,10.7
2025-11-02,Hampi Ruins,5427,15.335,76.46,heritage,20000,27.1
2025-11-02,Udaipur Lakes,5441,24.5854,73.7125,heritage,30000,18.1
2025-11-02,Rishikesh,3642,30.0869,78.2676,spiritual,28000,13.0
2025-11-02,Munnar Hills,2436,10.0889,77.0595,eco,22000,11.1
2025-11-03,Goa Beach,5482,15.2993,73.9512,coastal,50000,11.0
2025-11-03,Taj Mahal,3582,27.1751,78.0421,heritage,40000,9.0
2025-11-03,Jaipur Fort,3450,26.9855,75.8513,heritage,35000,9.9
2025-11-03,Kerala Backwaters,2153,9.4981,76.3388,eco,25000,8.6
2025-11-03,Hampi Ruins,3041,15.335,76.46,heritage,20000,15.2
2025-11-03,Udaipur Lakes,3662,24.5854,73.7125,heritage,30000,12.2
2025-11-03,Rishikesh,3429,30.0869,78.2676,spiritual,28000,12.2
2025-11-03,Munnar Hills,1881,10.0889,77.0595,eco,22000,8.6
2025-11-04,Goa Beach,4906,15.2993,73.9512,coastal,50000,9.8
2025-11-04,Taj Mahal,3873,27.1751,78.0421,heritage,40000,9.7
2025-11-04,Jaipur Fort,3626,26.9855,75.8513,heritage,35000,10.4
2025-11-04,Kerala Backwaters,1918,9.4981,76.3388,eco,25000,7.7
2025-11-04,Hampi Ruins,3647,15.335,76.46,heritage,20000,18.2
2025-11-04,Udaipur Lakes,3642,24.5854,73.7125,heritage,30000,12.1
2025-11-04,Rishikesh,3095,30.0869,78.2676,spiritual,28000,11.1
2025-11-04,Munnar Hills,1886,10.0889,77.0595,eco,22000,8.6
2025-11-05,Goa Beach,5626,15.2993,73.9512,coastal,50000,11.3
2025-11-05,Taj Mahal,3482,27.1751,78.0421,heritage,40000,8.7
2025-11-05,Jaipur Fort,3300,26.9855,75.8513,heritage,35000,9.4
2025-11-05,Kerala Backwaters,1814,9.4981,76.3388,eco,25000,7.3
2025-11-05,Hampi Ruins,3448,15.335,76.46,heritage,20000,17.2
2025-11-05,Udaipur Lakes,3903,24.5854,73.7125,heritage,30000,13.0
2025-11-05,Rishikesh,3313,30.0869,78.2676,spiritual,28000,11.8
2025-11-05,Munnar Hills,1724,10.0889,77.0595,eco,22000,7.8
2025-11-06,Goa Beach,4321,15.2993,73.9512,coastal,50000,8.6
2025-11-06,Taj Mahal,3834,27.1751,78.0421,heritage,40000,9.6
2025-11-06,Jaipur Fort,3851,26.9855,75.8513,heritage,35000,11.0
2025-11-06,Kerala Backwaters,1759,9.4981,76.3388,eco,25000,7.0
2025-11-06,Hampi Ruins,3665,15.335,76.46,heritage,20000,18.3
2025-11-06,Udaipur Lakes,3826,24.5854,73.7125,heritage,30000,12.8
2025-11-06,Rishikesh,3411,30.0869,78.2676,spiritual,28000,12.2
2025-11-06,Munnar Hills,1868,10.0889,77.0595,eco,22000,8.5
2025-11-07,Goa Beach,5666,15.2993,73.9512,coastal,50000,11.3
2025-11-07,Taj Mahal,3730,27.1751,78.0421,heritage,40000,9.3
2025-11-07,Jaipur Fort,3311,26.9855,75.8513,heritage,35000,9.5
2025-11-07,Kerala Backwaters,1985,9.4981,76.3388,eco,25000,7.9
2025-11-07,Hampi Ruins,3622,15.335,76.46,heritage,20000,18.1
2025-11-07,Udaipur Lakes,3273,24.5854,73.7125,heritage,30000,10.9
2025-11-07,Rishikesh,2575,30.0869,78.2676,spiritual,28000,9.2
2025-11-07,Munnar Hills,1894,10.0889,77.0595,eco,22000,8.6
2025-11-08,Goa Beach,6800,15.2993,73.9512,coastal,50000,13.6
2025-11-08,Taj Mahal,4827,27.1751,78.0421,heritage,40000,12.1
2025-11-08,Jaipur Fort,4511,26.9855,75.8513,heritage,35000,12.9
2025-11-08,Kerala Backwaters,2944,9.4981,76.3388,eco,25000,11.8
2025-11-08,Hampi Ruins,4326,15.335,76.46,heritage,20000,21.6
2025-11-08,Udaipur Lakes,4513,24.5854,73.7125,heritage,30000,15.0
2025-11-08,Rishikesh,3640,30.0869,78.2676,spiritual,28000,13.0
2025-11-08,Munnar Hills,2812,10.0889,77.0595,eco,22000,12.8
2025-11-09,Goa Beach,6432,15.2993,73.9512,coastal,50000,12.9
2025-11-09,Taj Mahal,5383,27.1751,78.0421,heritage,40000,13.5
2025-11-09,Jaipur Fort,5619,26.9855,75.8513,heritage,35000,16.1
2025-11-09,Kerala Backwaters,2880,9.4981,76.3388,eco,25000,11.5
2025-11-09,Hampi Ruins,4705,15.335,76.46,heritage,20000,23.5
2025-11-09,Udaipur Lakes,4890,24.5854,73.7125,heritage,30000,16.3
2025-11-09,Rishikesh,3892,30.0869,78.2676,spiritual,28000,13.9
2025-11-09,Munnar Hills,2549,10.0889,77.0595,eco,22000,11.6
2025-11-10,Goa Beach,4929,15.2993,73.9512,coastal,50000,9.9
2025-11-10,Taj Mahal,3316,27.1751,78.0421,heritage,40000,8.3
2025-11-10,Jaipur Fort,3671,26.9855,75.8513,heritage,35000,10.5
2025-11-10,Kerala Backwaters,2023,9.4981,76.3388,eco,25000,8.1
2025-11-10,Hampi Ruins,3414,15.335,76.46,heritage,20000,17.1
2025-11-10,Udaipur Lakes,3984,24.5854,73.7125,heritage,30000,13.3
2025-11-10,Rishikesh,3425,30.0869,78.2676,spiritual,28000,12.2
2025-11-10,Munnar Hills,2129,10.0889,77.0595,eco,22000,9.7
2025-11-11,Goa Beach,5287,15.2993,73.9512,coastal,50000,10.6
2025-11-11,Taj Mahal,3837,27.1751,78.0421,heritage,40000,9.6
2025-11-11,Jaipur Fort,3928,26.9855,75.8513,heritage,35000,11.2
2025-11-11,Kerala Backwaters,1959,9.4981,76.3388,eco,25000,7.8
2025-11-11,Hampi Ruins,3357,15.335,76.46,heritage,20000,16.8
2025-11-11,Udaipur Lakes,3483,24.5854,73.7125,heritage,30000,11.6
2025-11-11,Rishikesh,2945,30.0869,78.2676,spiritual,28000,10.5
2025-11-11,Munnar Hills,1722,10.0889,77.0595,eco,22000,7.8
2025-11-12,Goa Beach,5362,15.2993,73.9512,coastal,50000,10.7
2025-11-12,Taj Mahal,3446,27.1751,78.0421,heritage,40000,8.6
2025-11-12,Jaipur Fort,3269,26.9855,75.8513,heritage,35000,9.3
2025-11-12,Kerala Backwaters,2008,9.4981,76.3388,eco,25000,8.0
2025-11-12,Hampi Ruins,3092,15.335,76.46,heritage,20000,15.5
2025-11-12,Udaipur Lakes,3406,24.5854,73.7125,heritage,30000,11.4
2025-11-12,Rishikesh,2742,30.0869,78.2676,spiritual,28000,9.8
2025-11-12,Munnar Hills,1736,10.0889,77.0595,eco,22000,7.9
2025-11-13,Goa Beach,4531,15.2993,73.9512,coastal,50000,9.1
2025-11-13,Taj Mahal,3923,27.1751,78.0421,heritage,40000,9.8
2025-11-13,Jaipur Fort,4016,26.9855,75.8513,heritage,35000,11.5
2025-11-13,Kerala Backwaters,1946,9.4981,76.3388,eco,25000,7.8
2025-11-13,Hampi Ruins,3081,15.335,76.46,heritage,20000,15.4
2025-11-13,Udaipur Lakes,3630,24.5854,73.7125,heritage,30000,12.1
2025-11-13,Rishikesh,3315,30.0869,78.2676,spiritual,28000,11.8
2025-11-13,Munnar Hills,2254,10.0889,77.0595,eco,22000,10.2
2025-11-14,Goa Beach,5741,15.2993,73.9512,coastal,50000,11.5
2025-11-14,Taj Mahal,3347,27.1751,78.0421,heritage,40000,8.4
2025-11-14,Jaipur Fort,3134,26.9855,75.8513,heritage,35000,9.0
2025-11-14,Kerala Backwaters,2072,9.4981,76.3388,eco,25000,8.3
2025-11-14,Hampi Ruins,3898,15.335,76.46,heritage,20000,19.5
2025-11-14,Udaipur Lakes,3571,24.5854,73.7125,heritage,30000,11.9
2025-11-14,Rishikesh,3264,30.0869,78.2676,spiritual,28000,11.7
2025-11-14,Munnar Hills,2235,10.0889,77.0595,eco,22000,10.2
2025-11-15,Goa Beach,6030,15.2993,73.9512,coastal,50000,12.1
2025-11-15,Taj Mahal,5276,27.1751,78.0421,heritage,40000,13.2
2025-11-15,Jaipur Fort,4340,26.9855,75.8513,heritage,35000,12.4
2025-11-15,Kerala Backwaters,3110,9.4981,76.3388,eco,25000,12.4
2025-11-15,Hampi Ruins,5076,15.335,76.46,heritage,20000,25.4
2025-11-15,Udaipur Lakes,5138,24.5854,73.7125,heritage,30000,17.1
2025-11-15,Rishikesh,3924,30.0869,78.2676,spiritual,28000,14.0
2025-11-15,Munnar Hills,2654,10.0889,77.0595,eco,22000,12.1
2025-11-16,Goa Beach,7846,15.2993,73.9512,coastal,50000,15.7
2025-11-16,Taj Mahal,5528,27.1751,78.0421,heritage,40000,13.8
2025-11-16,Jaipur Fort,5064,26.9855,75.8513,heritage,35000,14.5
2025-11-16,Kerala Backwaters,2936,9.4981,76.3388,eco,25000,11.7
2025-11-16,Hampi Ruins,5145,15.335,76.46,heritage,20000,25.7
2025-11-16,Udaipur Lakes,4361,24.5854,73.7125,heritage,30000,14.5
2025-11-16,Rishikesh,4002,30.0869,78.2676,spiritual,28000,14.3
2025-11-16,Munnar Hills,2531,10.0889,77.0595,eco,22000,11.5
2025-11-17,Goa Beach,4341,15.2993,73.9512,coastal,50000,8.7
2025-11-17,Taj Mahal,3910,27.1751,78.0421,heritage,40000,9.8
2025-11-17,Jaipur Fort,3618,26.9855,75.8513,heritage,35000,10.3
2025-11-17,Kerala Backwaters,2044,9.4981,76.3388,eco,25000,8.2
2025-11-17,Hampi Ruins,3166,15.335,76.46,heritage,20000,15.8
2025-11-17,Udaipur Lakes,3898,24.5854,73.7125,heritage,30000,13.0
2025-11-17,Rishikesh,3426,30.0869,78.2676,spiritual,28000,12.2
2025-11-17,Munnar Hills,2154,10.0889,77.0595,eco,22000,9.8
2025-11-18,Goa Beach,5116,15.2993,73.9512,coastal,50000,10.2
2025-11-18,Taj Mahal,3741,27.1751,78.0421,heritage,40000,9.4
2025-11-18,Jaipur Fort,3599,26.9855,75.8513,heritage,35000,10.3
2025-11-18,Kerala Backwaters,1824,9.4981,76.3388,eco,25000,7.3
2025-11-18,Hampi Ruins,3824,15.335,76.46,heritage,20000,19.1
2025-11-18,Udaipur Lakes,3247,24.5854,73.7125,heritage,30000,10.8
2025-11-18,Rishikesh,2929,30.0869,78.2676,spiritual,28000,10.5
2025-11-18,Munnar Hills,2164,10.0889,77.0595,eco,22000,9.8
2025-11-19,Goa Beach,5240,15.2993,73.9512,coastal,50000,10.5
2025-11-19,Taj Mahal,3934,27.1751,78.0421,heritage,40000,9.8
2025-11-19,Jaipur Fort,3023,26.9855,75.8513,heritage,35000,8.6
2025-11-19,Kerala Backwaters,1842,9.4981,76.3388,eco,25000,7.4
2025-11-19,Hampi Ruins,3296,15.335,76.46,heritage,20000,16.5
2025-11-19,Udaipur Lakes,3282,24.5854,73.7125,heritage,30000,10.9
2025-11-19,Rishikesh,3178,30.0869,78.2676,spiritual,28000,11.3
2025-11-19,Munnar Hills,2163,10.0889,77.0595,eco,22000,9.8
2025-11-20,Goa Beach,4682,15.2993,73.9512,coastal,50000,9.4
2025-11-20,Taj Mahal,3383,27.1751,78.0421,heritage,40000,8.5
2025-11-20,Jaipur Fort,3606,26.9855,75.8513,heritage,35000,10.3
2025-11-20,Kerala Backwaters,2055,9.4981,76.3388,eco,25000,8.2
2025-11-20,Hampi Ruins,3690,15.335,76.46,heritage,20000,18.4
2025-11-20,Udaipur Lakes,3107,24.5854,73.7125,heritage,30000,10.4
2025-11-20,Rishikesh,3203,30.0869,78.2676,spiritual,28000,11.4
2025-11-20,Munnar Hills,2195,10.0889,77.0595,eco,22000,10.0
2025-11-21,Goa Beach,4416,15.2993,73.9512,coastal,50000,8.8
2025-11-21,Taj Mahal,3580,27.1751,78.0421,heritage,40000,8.9
2025-11-21,Jaipur Fort,3282,26.9855,75.8513,heritage,35000,9.4
2025-11-21,Kerala Backwaters,1720,9.4981,76.3388,eco,25000,6.9
2025-11-21,Hampi Ruins,3181,15.335,76.46,heritage,20000,15.9
2025-11-21,Udaipur Lakes,3356,24.5854,73.7125,heritage,30000,11.2
2025-11-21,Rishikesh,3254,30.0869,78.2676,spiritual,28000,11.6
2025-11-21,Munnar Hills,1795,10.0889,77.0595,eco,22000,8.2
2025-11-22,Goa Beach,7687,15.2993,73.9512,coastal,50000,15.4
2025-11-22,Taj Mahal,4321,27.1751,78.0421,heritage,40000,10.8
2025-11-22,Jaipur Fort,4713,26.9855,75.8513,heritage,35000,13.5
2025-11-22,Kerala Backwaters,2956,9.4981,76.3388,eco,25000,11.8
2025-11-22,Hampi Ruins,4345,15.335,76.46,heritage,20000,21.7
2025-11-22,Udaipur Lakes,5310,24.5854,73.7125,heritage,30000,17.7
2025-11-22,Rishikesh,4448,30.0869,78.2676,spiritual,28000,15.9
2025-11-22,Munnar Hills,2987,10.0889,77.0595,eco,22000,13.6
2025-11-23,Goa Beach,8005,15.2993,73.9512,coastal,50000,16.0
